#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDCA8	HMMR	9606.ENSP00000362146	9606.ENSP00000377492	0	0	0	0	0.810	0	0	0.282	0.858
CDCA8	GTSE1	9606.ENSP00000362146	9606.ENSP00000415430	0	0	0	0	0.799	0	0	0.346	0.863
CDCA8	ZWINT	9606.ENSP00000362146	9606.ENSP00000363055	0	0	0	0	0.792	0	0	0.422	0.875
CDCA8	UHRF1	9606.ENSP00000362146	9606.ENSP00000479617	0	0	0	0	0.872	0	0	0.099	0.879
CDCA8	KIF18B	9606.ENSP00000362146	9606.ENSP00000465992	0	0	0	0	0.883	0	0	0.290	0.913
CDCA8	CDC45	9606.ENSP00000362146	9606.ENSP00000405726	0	0	0	0	0.842	0	0	0.494	0.916
CDCA8	PRC1	9606.ENSP00000362146	9606.ENSP00000377793	0	0	0	0	0.881	0.270	0	0.244	0.928
CDCA8	HJURP	9606.ENSP00000362146	9606.ENSP00000414109	0	0	0	0	0.892	0	0	0.401	0.932
CDCA8	ECT2	9606.ENSP00000362146	9606.ENSP00000376457	0	0	0	0	0.868	0.270	0	0.432	0.940
CDCA8	E2F8	9606.ENSP00000362146	9606.ENSP00000481103	0	0	0	0	0.892	0	0	0.496	0.943
CDCA8	KIF4A	9606.ENSP00000362146	9606.ENSP00000363524	0	0	0	0	0.889	0	0	0.531	0.946
CDCA8	PBK	9606.ENSP00000362146	9606.ENSP00000428489	0	0	0	0	0.915	0	0	0.391	0.946
CDCA8	KIFC1	9606.ENSP00000362146	9606.ENSP00000393963	0	0	0	0	0.904	0	0	0.458	0.946
CDCA8	PTTG1	9606.ENSP00000362146	9606.ENSP00000377536	0	0	0	0	0.904	0	0	0.586	0.958
CDCA8	TOP2A	9606.ENSP00000362146	9606.ENSP00000411532	0	0	0	0	0.931	0	0	0.517	0.965
CDCA8	CDCA3	9606.ENSP00000362146	9606.ENSP00000442068	0	0	0	0	0.910	0	0	0.660	0.968
CDCA8	NUSAP1	9606.ENSP00000362146	9606.ENSP00000453403	0	0	0	0	0.965	0	0	0.537	0.983
CDCA8	CDK1	9606.ENSP00000362146	9606.ENSP00000378699	0	0	0	0	0.971	0	0	0.603	0.988
CDCA8	RACGAP1	9606.ENSP00000362146	9606.ENSP00000404190	0	0	0	0	0.811	0	0.900	0.559	0.990
CDCA8	KIF20A	9606.ENSP00000362146	9606.ENSP00000378356	0	0	0	0	0.919	0.458	0.900	0.632	0.998
CDH15	CDH17	9606.ENSP00000289746	9606.ENSP00000027335	0	0	0	0.645	0	0	0.540	0.728	0.656
CDH15	CDH3	9606.ENSP00000289746	9606.ENSP00000264012	0	0	0	0.862	0	0	0.540	0.540	0.573
CDH15	PVRL1	9606.ENSP00000289746	9606.ENSP00000264025	0	0	0	0	0	0.058	0	0.391	0.401
CDH15	CDH2	9606.ENSP00000289746	9606.ENSP00000269141	0	0	0	0.900	0	0	0.540	0.630	0.568
CDH15	MET	9606.ENSP00000289746	9606.ENSP00000317272	0	0	0	0	0.062	0.057	0	0.441	0.462
CDH15	CDH24	9606.ENSP00000289746	9606.ENSP00000380517	0	0	0	0.748	0	0	0.540	0.249	0.565
CDH15	TMEM182	9606.ENSP00000289746	9606.ENSP00000394178	0	0	0	0	0	0	0	0.575	0.575
CDH15	PAX7	9606.ENSP00000289746	9606.ENSP00000364524	0	0	0	0	0.080	0.056	0	0.666	0.685
CDH15	MAP2K6	9606.ENSP00000289746	9606.ENSP00000468348	0	0	0	0	0	0	0.900	0	0.900
CDH17	USH1C	9606.ENSP00000027335	9606.ENSP00000005226	0	0	0	0	0.069	0.131	0	0.515	0.573
CDH17	VIL1	9606.ENSP00000027335	9606.ENSP00000248444	0	0	0	0	0.153	0	0	0.321	0.401
CDH17	SOX2	9606.ENSP00000027335	9606.ENSP00000323588	0	0	0	0	0	0	0	0.406	0.406
CDH17	RHOV	9606.ENSP00000027335	9606.ENSP00000220507	0	0	0	0	0	0.059	0	0.400	0.411
CDH17	RAC3	9606.ENSP00000027335	9606.ENSP00000304283	0	0	0	0	0	0.059	0	0.400	0.411
CDH17	CLDN3	9606.ENSP00000027335	9606.ENSP00000378577	0	0	0	0	0.080	0	0	0.391	0.415
CDH17	CDKN2A	9606.ENSP00000027335	9606.ENSP00000418915	0	0	0	0	0	0.065	0	0.425	0.440
CDH17	LGALS4	9606.ENSP00000027335	9606.ENSP00000302100	0	0	0	0	0.160	0	0	0.363	0.442
CDH17	ITGB3	9606.ENSP00000027335	9606.ENSP00000452786	0	0	0	0	0	0.256	0	0.284	0.444
CDH17	GRIP1	9606.ENSP00000027335	9606.ENSP00000381098	0	0	0	0	0	0.131	0	0.388	0.445
CDH17	PROM1	9606.ENSP00000027335	9606.ENSP00000426809	0	0	0	0	0	0	0	0.450	0.450
CDH17	SRCIN1	9606.ENSP00000027335	9606.ENSP00000484715	0	0	0	0	0	0	0	0.450	0.450
CDH17	MMP7	9606.ENSP00000027335	9606.ENSP00000260227	0	0	0	0	0	0.058	0	0.442	0.452
CDH17	RET	9606.ENSP00000027335	9606.ENSP00000347942	0	0	0	0	0	0	0	0.453	0.453
CDH17	C9orf172	9606.ENSP00000027335	9606.ENSP00000412388	0	0	0	0	0	0	0	0.505	0.505
CDH17	MYO7A	9606.ENSP00000027335	9606.ENSP00000386331	0	0	0	0	0	0.140	0	0.488	0.541
CDH17	MMP9	9606.ENSP00000027335	9606.ENSP00000361405	0	0	0	0	0	0.058	0	0.559	0.567
CDH17	EPCAM	9606.ENSP00000027335	9606.ENSP00000263735	0	0	0	0	0.062	0	0	0.558	0.568
CDH17	SLC4A11	9606.ENSP00000027335	9606.ENSP00000369399	0	0	0	0	0	0	0	0.578	0.578
CDH17	SLC15A1	9606.ENSP00000027335	9606.ENSP00000365686	0	0	0	0	0.126	0	0	0.541	0.582
CDH17	MET	9606.ENSP00000027335	9606.ENSP00000317272	0	0	0	0	0.062	0.057	0	0.573	0.589
CDH17	CDH24	9606.ENSP00000027335	9606.ENSP00000380517	0	0	0	0.621	0	0	0.540	0.341	0.594
CDH17	GAPDH	9606.ENSP00000027335	9606.ENSP00000229239	0	0	0	0	0	0	0	0.594	0.594
CDH17	PVRL1	9606.ENSP00000027335	9606.ENSP00000264025	0	0	0	0	0	0.058	0	0.604	0.611
CDH17	CDH15	9606.ENSP00000027335	9606.ENSP00000289746	0	0	0	0.645	0	0	0.540	0.728	0.656
CDH17	PKP1	9606.ENSP00000027335	9606.ENSP00000263946	0	0	0	0	0.062	0.163	0	0.611	0.668
CDH17	CDH2	9606.ENSP00000027335	9606.ENSP00000269141	0	0	0	0.673	0	0	0.540	0.870	0.670
CDH17	EGF	9606.ENSP00000027335	9606.ENSP00000265171	0	0	0	0	0	0.056	0	0.664	0.670
CDH17	CDH3	9606.ENSP00000027335	9606.ENSP00000264012	0	0	0	0.619	0	0	0.540	0.801	0.678
CDH17	ABCC2	9606.ENSP00000027335	9606.ENSP00000359478	0	0	0	0	0	0	0	0.689	0.689
CDH17	PKP2	9606.ENSP00000027335	9606.ENSP00000070846	0	0	0	0	0.062	0.163	0	0.645	0.698
CDH17	HNF4A	9606.ENSP00000027335	9606.ENSP00000312987	0	0	0	0	0.077	0	0	0.687	0.699
CDH17	PKP3	9606.ENSP00000027335	9606.ENSP00000331678	0	0	0	0	0.062	0.163	0	0.713	0.755
CDH17	DSP	9606.ENSP00000027335	9606.ENSP00000369129	0	0	0	0	0	0.057	0	0.920	0.921
CDH17	OLFM4	9606.ENSP00000027335	9606.ENSP00000219022	0	0	0	0	0.077	0	0	0.955	0.956
CDH2	CDH17	9606.ENSP00000269141	9606.ENSP00000027335	0	0	0	0.673	0	0	0.540	0.870	0.670
CDH2	PKP2	9606.ENSP00000269141	9606.ENSP00000070846	0	0	0	0	0.062	0.163	0	0.645	0.697
CDH2	KRT14	9606.ENSP00000269141	9606.ENSP00000167586	0	0	0	0	0	0	0	0.430	0.430
CDH2	WNT3	9606.ENSP00000269141	9606.ENSP00000225512	0	0	0	0	0.064	0.143	0	0.386	0.464
CDH2	COL1A1	9606.ENSP00000269141	9606.ENSP00000225964	0	0	0	0	0.069	0.056	0	0.391	0.418
CDH2	GAPDH	9606.ENSP00000269141	9606.ENSP00000229239	0	0	0	0	0	0	0	0.757	0.757
CDH2	SOX4	9606.ENSP00000269141	9606.ENSP00000244745	0	0	0	0	0	0	0	0.450	0.450
CDH2	CCNB1	9606.ENSP00000269141	9606.ENSP00000256442	0	0	0	0	0	0.078	0	0.458	0.478
CDH2	CHL1	9606.ENSP00000269141	9606.ENSP00000256509	0	0	0	0	0.061	0	0	0.762	0.768
CDH2	MMP7	9606.ENSP00000269141	9606.ENSP00000260227	0	0	0	0	0	0.058	0	0.521	0.530
CDH2	KIF23	9606.ENSP00000269141	9606.ENSP00000260363	0	0	0	0	0.089	0.057	0	0.450	0.486
CDH2	CCNE1	9606.ENSP00000269141	9606.ENSP00000262643	0	0	0	0	0	0.121	0	0.351	0.405
CDH2	EPCAM	9606.ENSP00000269141	9606.ENSP00000263735	0	0	0	0	0.062	0	0	0.661	0.668
CDH2	PKP1	9606.ENSP00000269141	9606.ENSP00000263946	0	0	0	0	0.062	0.163	0	0.343	0.439
CDH2	CDH3	9606.ENSP00000269141	9606.ENSP00000264012	0	0	0	0.903	0	0	0.540	0.812	0.575
CDH2	PVRL1	9606.ENSP00000269141	9606.ENSP00000264025	0	0	0	0	0.062	0.058	0	0.526	0.545
CDH2	VCAN	9606.ENSP00000269141	9606.ENSP00000265077	0	0	0	0	0.091	0	0	0.380	0.412
CDH2	EGF	9606.ENSP00000269141	9606.ENSP00000265171	0	0	0	0	0	0.056	0	0.682	0.687
CDH2	SEMA3A	9606.ENSP00000269141	9606.ENSP00000265362	0	0	0	0	0.107	0.057	0	0.413	0.462
CDH2	RUNX2	9606.ENSP00000269141	9606.ENSP00000360493	0	0	0	0	0	0	0	0.400	0.400
CDH2	MMP1	9606.ENSP00000269141	9606.ENSP00000322788	0	0	0	0	0	0.058	0	0.402	0.413
CDH2	DKK1	9606.ENSP00000269141	9606.ENSP00000363081	0	0	0	0	0.092	0	0	0.391	0.423
CDH2	EPHB2	9606.ENSP00000269141	9606.ENSP00000363763	0	0	0	0	0.062	0.057	0	0.399	0.423
CDH2	POSTN	9606.ENSP00000269141	9606.ENSP00000369071	0	0	0	0	0.076	0	0	0.404	0.425
CDH2	FOXM1	9606.ENSP00000269141	9606.ENSP00000342307	0	0	0	0	0	0	0	0.426	0.426
CDH2	CDKN2A	9606.ENSP00000269141	9606.ENSP00000418915	0	0	0	0	0	0.065	0	0.419	0.433
CDH2	TNNT1	9606.ENSP00000269141	9606.ENSP00000467176	0	0	0	0	0	0	0	0.434	0.434
CDH2	ACAN	9606.ENSP00000269141	9606.ENSP00000387356	0	0	0	0	0.049	0	0	0.430	0.435
CDH2	PKP3	9606.ENSP00000269141	9606.ENSP00000331678	0	0	0	0	0.062	0.163	0	0.377	0.468
CDH2	CLDN3	9606.ENSP00000269141	9606.ENSP00000378577	0	0	0	0	0	0	0	0.470	0.470
CDH2	SLC2A1	9606.ENSP00000269141	9606.ENSP00000416293	0	0	0	0	0	0.056	0	0.470	0.478
CDH2	EZH2	9606.ENSP00000269141	9606.ENSP00000320147	0	0	0	0	0	0.056	0	0.470	0.478
CDH2	GJB6	9606.ENSP00000269141	9606.ENSP00000348521	0	0	0	0	0	0.057	0	0.472	0.480
CDH2	GDNF	9606.ENSP00000269141	9606.ENSP00000409007	0	0	0	0	0	0	0	0.490	0.490
CDH2	NRCAM	9606.ENSP00000269141	9606.ENSP00000368314	0	0	0	0	0.098	0	0	0.458	0.491
CDH2	SPP1	9606.ENSP00000269141	9606.ENSP00000378517	0	0	0	0	0.065	0	0	0.480	0.493
CDH2	HNF4A	9606.ENSP00000269141	9606.ENSP00000312987	0	0	0	0	0	0	0	0.520	0.520
CDH2	MKI67	9606.ENSP00000269141	9606.ENSP00000357643	0	0	0	0	0	0	0	0.523	0.523
CDH2	CDH24	9606.ENSP00000269141	9606.ENSP00000380517	0	0	0	0.781	0	0	0.540	0.170	0.553
CDH2	HMGA2	9606.ENSP00000269141	9606.ENSP00000437621	0	0	0	0	0.075	0.182	0	0.459	0.554
CDH2	CDH15	9606.ENSP00000269141	9606.ENSP00000289746	0	0	0	0.900	0	0	0.540	0.630	0.568
CDH2	CCNA2	9606.ENSP00000269141	9606.ENSP00000274026	0	0	0	0	0.089	0.298	0	0.390	0.575
CDH2	CD24	9606.ENSP00000269141	9606.ENSP00000483985	0	0	0	0	0	0	0	0.593	0.593
CDH2	PROM1	9606.ENSP00000269141	9606.ENSP00000426809	0	0	0	0	0	0	0	0.639	0.639
CDH2	PC	9606.ENSP00000269141	9606.ENSP00000377532	0	0	0	0	0	0.652	0	0	0.652
CDH2	SOX2	9606.ENSP00000269141	9606.ENSP00000323588	0	0	0	0	0.097	0	0	0.676	0.695
CDH2	MMP9	9606.ENSP00000269141	9606.ENSP00000361405	0	0	0	0	0	0.058	0	0.753	0.757
CDH2	DSP	9606.ENSP00000269141	9606.ENSP00000369129	0	0	0	0	0	0.057	0	0.820	0.824
CDH2	GRIP1	9606.ENSP00000269141	9606.ENSP00000381098	0	0	0	0	0.062	0.176	0	0.861	0.883
CDH2	MAP2K6	9606.ENSP00000269141	9606.ENSP00000468348	0	0	0	0	0.062	0	0.900	0.150	0.913
CDH2	MET	9606.ENSP00000269141	9606.ENSP00000317272	0	0	0	0	0.062	0.057	0.900	0.521	0.951
CDH24	CDH17	9606.ENSP00000380517	9606.ENSP00000027335	0	0	0	0.621	0	0	0.540	0.341	0.594
CDH24	CDH3	9606.ENSP00000380517	9606.ENSP00000264012	0	0	0	0.708	0	0	0.540	0.181	0.559
CDH24	CDH2	9606.ENSP00000380517	9606.ENSP00000269141	0	0	0	0.781	0	0	0.540	0.170	0.553
CDH24	CDH15	9606.ENSP00000380517	9606.ENSP00000289746	0	0	0	0.748	0	0	0.540	0.249	0.565
CDH3	CDH17	9606.ENSP00000264012	9606.ENSP00000027335	0	0	0	0.619	0	0	0.540	0.801	0.678
CDH3	KRT14	9606.ENSP00000264012	9606.ENSP00000167586	0	0	0	0	0.096	0	0	0.651	0.671
CDH3	ITGB4	9606.ENSP00000264012	9606.ENSP00000200181	0	0	0	0	0.069	0.062	0	0.384	0.415
CDH3	EPCAM	9606.ENSP00000264012	9606.ENSP00000263735	0	0	0	0	0.284	0	0	0.418	0.565
CDH3	PKP1	9606.ENSP00000264012	9606.ENSP00000263946	0	0	0	0	0.104	0.163	0	0.315	0.441
CDH3	MKI67	9606.ENSP00000264012	9606.ENSP00000357643	0	0	0	0	0	0	0	0.421	0.421
CDH3	BRCA1	9606.ENSP00000264012	9606.ENSP00000418960	0	0	0	0	0.060	0	0	0.420	0.431
CDH3	DSP	9606.ENSP00000264012	9606.ENSP00000369129	0	0	0	0	0.132	0.057	0	0.476	0.534
CDH3	CDH24	9606.ENSP00000264012	9606.ENSP00000380517	0	0	0	0.708	0	0	0.540	0.181	0.559
CDH3	KRT17	9606.ENSP00000264012	9606.ENSP00000308452	0	0	0	0	0.124	0	0	0.520	0.561
CDH3	CDH15	9606.ENSP00000264012	9606.ENSP00000289746	0	0	0	0.862	0	0	0.540	0.540	0.573
CDH3	CDH2	9606.ENSP00000264012	9606.ENSP00000269141	0	0	0	0.903	0	0	0.540	0.812	0.575
CDH3	PKP3	9606.ENSP00000264012	9606.ENSP00000331678	0	0	0	0	0.516	0.163	0	0.385	0.729
CDK1	TRIP13	9606.ENSP00000378699	9606.ENSP00000166345	0	0	0	0	0.959	0.063	0	0.314	0.971
CDK1	CDC6	9606.ENSP00000378699	9606.ENSP00000209728	0	0	0	0	0.816	0.747	0	0.871	0.993
CDK1	CENPM	9606.ENSP00000378699	9606.ENSP00000215980	0	0	0	0	0.760	0	0	0.227	0.806
CDK1	POLE2	9606.ENSP00000378699	9606.ENSP00000216367	0	0	0	0	0.779	0.138	0	0.309	0.857
CDK1	AURKA	9606.ENSP00000378699	9606.ENSP00000216911	0	0	0.424	0.755	0.965	0.326	0	0.857	0.982
CDK1	MYBL2	9606.ENSP00000378699	9606.ENSP00000217026	0	0	0	0	0.588	0.246	0	0.484	0.826
CDK1	ORC6	9606.ENSP00000378699	9606.ENSP00000219097	0	0	0	0	0.352	0	0.600	0.365	0.821
CDK1	OIP5	9606.ENSP00000378699	9606.ENSP00000220514	0	0	0	0	0.861	0	0	0.383	0.911
CDK1	RAD51AP1	9606.ENSP00000378699	9606.ENSP00000228843	0	0	0	0	0.847	0	0	0.224	0.877
CDK1	GAPDH	9606.ENSP00000378699	9606.ENSP00000229239	0	0	0	0	0.129	0	0	0.624	0.658
CDK1	GMNN	9606.ENSP00000378699	9606.ENSP00000230056	0	0	0	0	0.853	0.686	0	0.710	0.985
CDK1	NUP155	9606.ENSP00000378699	9606.ENSP00000231498	0	0	0	0	0.303	0	0.900	0.167	0.936
CDK1	NCAPH	9606.ENSP00000378699	9606.ENSP00000240423	0	0	0	0	0.746	0.270	0.900	0.425	0.987
CDK1	MND1	9606.ENSP00000378699	9606.ENSP00000240488	0	0	0	0	0.747	0	0	0.082	0.758
CDK1	HIST1H1D	9606.ENSP00000378699	9606.ENSP00000244534	0	0	0	0	0.062	0.400	0	0.134	0.470
CDK1	DLGAP5	9606.ENSP00000378699	9606.ENSP00000247191	0	0	0	0	0.991	0.347	0	0.505	0.996
CDK1	FAM64A	9606.ENSP00000378699	9606.ENSP00000250056	0	0	0	0	0.790	0	0	0.218	0.829
CDK1	NCAPG	9606.ENSP00000378699	9606.ENSP00000251496	0	0	0	0	0.992	0.281	0.900	0.538	0.999
CDK1	GINS2	9606.ENSP00000378699	9606.ENSP00000253462	0	0	0	0	0.921	0	0	0.284	0.941
CDK1	CCNB1	9606.ENSP00000378699	9606.ENSP00000256442	0	0	0	0	0.968	0.999	0.900	0.995	0.999
CDK1	TROAP	9606.ENSP00000378699	9606.ENSP00000257909	0	0	0	0	0.647	0	0	0.122	0.677
CDK1	ESPL1	9606.ENSP00000378699	9606.ENSP00000257934	0	0	0	0	0.665	0.159	0	0.975	0.992
CDK1	GGH	9606.ENSP00000378699	9606.ENSP00000260118	0	0	0	0	0.560	0	0	0.053	0.565
CDK1	KIF23	9606.ENSP00000378699	9606.ENSP00000260363	0	0	0	0	0.979	0.152	0	0.777	0.995
CDK1	KIF11	9606.ENSP00000378699	9606.ENSP00000260731	0	0	0	0	0.987	0.559	0	0.835	0.998
CDK1	LMNB1	9606.ENSP00000378699	9606.ENSP00000261366	0	0	0	0	0.618	0.463	0.900	0.572	0.990
CDK1	NDC80	9606.ENSP00000378699	9606.ENSP00000261597	0	0	0	0	0.982	0	0	0.579	0.992
CDK1	MCM4	9606.ENSP00000378699	9606.ENSP00000262105	0	0	0	0	0.942	0.296	0	0.675	0.985
CDK1	PRR11	9606.ENSP00000378699	9606.ENSP00000262293	0	0	0	0	0.404	0	0	0.181	0.491
CDK1	PKMYT1	9606.ENSP00000378699	9606.ENSP00000262300	0	0	0.312	0.670	0.551	0.937	0.900	0.845	0.997
CDK1	CHTF18	9606.ENSP00000378699	9606.ENSP00000262315	0	0	0	0	0.254	0.096	0	0.189	0.405
CDK1	GINS1	9606.ENSP00000378699	9606.ENSP00000262460	0	0	0	0	0.833	0.788	0	0.225	0.970
CDK1	CCNE1	9606.ENSP00000378699	9606.ENSP00000262643	0	0	0	0	0.306	0.920	0.900	0.892	0.999
CDK1	E2F3	9606.ENSP00000378699	9606.ENSP00000262904	0	0	0	0	0.111	0.148	0	0.549	0.628
CDK1	KIF18A	9606.ENSP00000378699	9606.ENSP00000263181	0	0	0	0	0.721	0.162	0	0.345	0.833
CDK1	ASF1B	9606.ENSP00000378699	9606.ENSP00000263382	0	0	0	0	0.765	0.166	0	0.188	0.827
CDK1	SGOL1	9606.ENSP00000378699	9606.ENSP00000263753	0	0	0	0	0.849	0.076	0	0.656	0.948
CDK1	MCM6	9606.ENSP00000378699	9606.ENSP00000264156	0	0	0	0	0.938	0.143	0	0.529	0.973
CDK1	POLQ	9606.ENSP00000378699	9606.ENSP00000264233	0	0	0	0	0.642	0	0	0.137	0.677
CDK1	UBE2S	9606.ENSP00000378699	9606.ENSP00000264552	0	0	0	0	0.267	0.101	0.600	0.342	0.803
CDK1	NEIL3	9606.ENSP00000378699	9606.ENSP00000264596	0	0	0	0	0.676	0	0	0.073	0.687
CDK1	DEPDC1B	9606.ENSP00000378699	9606.ENSP00000265036	0	0	0	0	0.638	0	0	0.211	0.702
CDK1	MCM2	9606.ENSP00000378699	9606.ENSP00000265056	0	0	0	0	0.942	0.143	0	0.722	0.985
CDK1	CENPE	9606.ENSP00000378699	9606.ENSP00000265148	0	0	0	0	0.970	0.162	0	0.683	0.991
CDK1	EGF	9606.ENSP00000378699	9606.ENSP00000265171	0	0	0	0	0.062	0	0	0.460	0.471
CDK1	ANLN	9606.ENSP00000378699	9606.ENSP00000265748	0	0	0	0	0.869	0	0	0.547	0.938
CDK1	TICRR	9606.ENSP00000378699	9606.ENSP00000268138	0	0	0	0	0.536	0	0	0.354	0.688
CDK1	PLK4	9606.ENSP00000378699	9606.ENSP00000270861	0	0	0	0.713	0.816	0.178	0	0.641	0.871
CDK1	NUF2	9606.ENSP00000378699	9606.ENSP00000271452	0	0	0	0	0.965	0	0	0.434	0.979
CDK1	CCNA2	9606.ENSP00000378699	9606.ENSP00000274026	0	0.007	0	0	0.985	0.929	0.900	0.992	0.999
CDK1	CDCA5	9606.ENSP00000378699	9606.ENSP00000275517	0	0	0	0	0.760	0.270	0.900	0.541	0.990
CDK1	GINS4	9606.ENSP00000378699	9606.ENSP00000276533	0	0	0	0	0.363	0	0	0.217	0.480
CDK1	MYCN	9606.ENSP00000378699	9606.ENSP00000281043	0	0	0	0	0.062	0.136	0	0.436	0.503
CDK1	CENPU	9606.ENSP00000378699	9606.ENSP00000281453	0	0	0	0	0.821	0	0	0.386	0.885
CDK1	SPC25	9606.ENSP00000378699	9606.ENSP00000282074	0	0	0	0	0.927	0	0	0	0.927
CDK1	CCNO	9606.ENSP00000378699	9606.ENSP00000282572	0	0	0	0	0.110	0.230	0.540	0.238	0.727
CDK1	CENPH	9606.ENSP00000378699	9606.ENSP00000283006	0	0	0	0	0.684	0	0	0.250	0.753
CDK1	UCHL1	9606.ENSP00000378699	9606.ENSP00000284440	0	0	0	0	0.062	0.345	0	0.651	0.767
CDK1	SKA1	9606.ENSP00000378699	9606.ENSP00000285116	0	0	0	0	0.826	0	0	0.316	0.876
CDK1	ATAD2	9606.ENSP00000378699	9606.ENSP00000287394	0	0	0	0	0.785	0.101	0	0.140	0.819
CDK1	BUB1B	9606.ENSP00000378699	9606.ENSP00000287598	0	0	0	0	0.936	0.213	0.900	0.886	0.999
CDK1	FANCD2	9606.ENSP00000378699	9606.ENSP00000287647	0	0	0	0	0.430	0	0	0.416	0.653
CDK1	CCNB2	9606.ENSP00000378699	9606.ENSP00000288207	0	0	0	0	0.993	0.971	0.900	0.993	0.999
CDK1	HIST1H2BD	9606.ENSP00000378699	9606.ENSP00000289316	0	0	0	0	0	0.056	0.900	0.137	0.911
CDK1	KIAA1524	9606.ENSP00000378699	9606.ENSP00000295746	0	0	0	0	0.423	0	0	0.263	0.556
CDK1	POC1A	9606.ENSP00000378699	9606.ENSP00000296484	0	0	0	0	0.376	0	0	0.096	0.412
CDK1	MAD2L1	9606.ENSP00000378699	9606.ENSP00000296509	0	0	0	0	0.991	0.152	0.600	0.689	0.998
CDK1	MELK	9606.ENSP00000378699	9606.ENSP00000298048	0	0	0	0.711	0.982	0.078	0	0.500	0.985
CDK1	KIAA0101	9606.ENSP00000378699	9606.ENSP00000300035	0	0	0	0	0.942	0	0	0.283	0.956
CDK1	PLK1	9606.ENSP00000378699	9606.ENSP00000300093	0	0	0	0.627	0.963	0.230	0.800	0.989	0.996
CDK1	TPX2	9606.ENSP00000378699	9606.ENSP00000300403	0	0	0	0	0.927	0	0	0.572	0.967
CDK1	CDT1	9606.ENSP00000378699	9606.ENSP00000301019	0	0	0	0	0.678	0.887	0	0.787	0.991
CDK1	BIRC5	9606.ENSP00000378699	9606.ENSP00000301633	0	0	0	0	0.963	0.462	0	0.600	0.991
CDK1	TK1	9606.ENSP00000378699	9606.ENSP00000301634	0	0	0	0	0.782	0.213	0	0.315	0.872
CDK1	BUB1	9606.ENSP00000378699	9606.ENSP00000302530	0	0	0	0	0.990	0.400	0.900	0.918	0.999
CDK1	CDC25A	9606.ENSP00000378699	9606.ENSP00000303706	0	0	0	0	0.572	0.521	0.900	0.859	0.996
CDK1	CKAP2L	9606.ENSP00000378699	9606.ENSP00000305204	0	0	0	0	0.878	0	0	0.053	0.880
CDK1	FEN1	9606.ENSP00000378699	9606.ENSP00000305480	0	0	0	0	0.850	0.351	0	0.399	0.936
CDK1	SHCBP1	9606.ENSP00000378699	9606.ENSP00000306473	0	0	0	0	0.876	0	0	0.138	0.889
CDK1	CDCA7	9606.ENSP00000378699	9606.ENSP00000306968	0	0	0	0	0.713	0	0	0.228	0.769
CDK1	ESCO2	9606.ENSP00000378699	9606.ENSP00000306999	0	0	0	0	0.903	0.213	0	0.271	0.939
CDK1	MCM7	9606.ENSP00000378699	9606.ENSP00000307288	0	0	0	0	0.950	0.143	0	0.609	0.981
CDK1	RMI2	9606.ENSP00000378699	9606.ENSP00000310356	0	0	0	0	0.566	0	0	0.211	0.643
CDK1	FANCI	9606.ENSP00000378699	9606.ENSP00000310842	0	0	0	0	0.842	0	0	0.230	0.873
CDK1	CKS1B	9606.ENSP00000378699	9606.ENSP00000311083	0	0	0	0	0.980	0.995	0.540	0.983	0.999
CDK1	CLSPN	9606.ENSP00000378699	9606.ENSP00000312995	0	0	0	0	0.465	0	0	0.596	0.775
CDK1	AURKB	9606.ENSP00000378699	9606.ENSP00000313950	0	0	0.422	0.726	0.959	0.326	0	0.882	0.980
CDK1	TYMS	9606.ENSP00000378699	9606.ENSP00000315644	0	0	0	0	0.977	0	0	0.376	0.985
CDK1	CHAF1B	9606.ENSP00000378699	9606.ENSP00000315700	0	0	0	0	0.382	0.213	0	0.094	0.521
CDK1	CDK5R1	9606.ENSP00000378699	9606.ENSP00000318486	0	0	0	0	0.062	0	0	0.424	0.437
CDK1	SKA3	9606.ENSP00000378699	9606.ENSP00000319417	0	0	0	0	0.751	0	0	0.333	0.827
CDK1	EZH2	9606.ENSP00000378699	9606.ENSP00000320147	0	0	0	0	0.684	0.876	0	0.942	0.997
CDK1	CDC25C	9606.ENSP00000378699	9606.ENSP00000321656	0	0	0	0	0.701	0.798	0.900	0.947	0.999
CDK1	DSCC1	9606.ENSP00000378699	9606.ENSP00000322180	0	0	0	0	0.722	0	0	0.119	0.744
CDK1	E2F7	9606.ENSP00000378699	9606.ENSP00000323246	0	0	0	0	0.543	0.142	0	0.547	0.807
CDK1	SPAG5	9606.ENSP00000378699	9606.ENSP00000323300	0	0	0	0	0.843	0.270	0	0.261	0.908
CDK1	SOX2	9606.ENSP00000378699	9606.ENSP00000323588	0	0	0	0	0	0.270	0	0.716	0.784
CDK1	KIF15	9606.ENSP00000378699	9606.ENSP00000324020	0	0	0	0	0.849	0.152	0	0.481	0.928
CDK1	PMAIP1	9606.ENSP00000378699	9606.ENSP00000326119	0	0	0	0	0.111	0	0	0.421	0.463
CDK1	TACC3	9606.ENSP00000378699	9606.ENSP00000326550	0	0	0	0	0.956	0	0	0.351	0.970
CDK1	CDCA2	9606.ENSP00000378699	9606.ENSP00000328228	0	0	0	0	0.614	0.270	0	0.639	0.889
